DATE,NVDA_EPS_EZ_EST,NVDA_EPS_WS_EST,NVDA_EPS_ACT,NVDA_EPS_SURPRISE,NVDA_EPS_FLAG,NVDA_DAYS_SINCE_EPS,NVDA_VOLUME,NVDA_OPEN,NVDA_HIGH,NVDA_LOW
2012-12-12,0.04,0.03,0,-0.02,0,0,43252657.5,2.929552128,2.94571214,2.878764147
2012-12-13,0.04,0.03,0,-0.02,0,0,40886668.89,2.885689962,2.948020971,2.864912959
2012-12-14,0.04,0.03,0,-0.02,0,0,36674507.73,2.904158118,2.936477922,2.883381117
2012-12-17,0.04,0.03,0,-0.02,0,0,48215497.43,2.899541851,2.915701647,2.851062243
2012-12-18,0.04,0.03,0,-0.02,0,0,45097096.6,2.894924406,2.931861206,2.885690207
2012-12-19,0.04,0.03,0,-0.02,0,0,49657094.08,2.920318604,2.95494702,2.908776018
2012-12-20,0.04,0.03,0,-0.02,0,0,36205812.74,2.931860946,2.934169551,2.885689951
2012-12-21,0.04,0.03,0,-0.02,0,0,50049983.63,2.878764659,2.878764659,2.818742249
2012-12-24,0.04,0.03,0,-0.02,0,0,13793927.84,2.84875323,2.85798743,2.818742028
2012-12-26,0.04,0.03,0,-0.02,0,0,21305562.78,2.82105063,2.867221627,2.814124816
2012-12-27,0.04,0.03,0,-0.02,0,0,32466676.77,2.830284367,2.834901356,2.774879181
2012-12-28,0.04,0.03,0,-0.02,0,0,23889437.24,2.781804795,2.837209982,2.777187586
2012-12-31,0.04,0.03,0,-0.02,0,0,35353332.32,2.784113603,2.841827399,2.777187789
2013-01-02,0.04,0.03,0,-0.02,0,0,51854592.05,2.899540871,2.938786045,2.887998069
2013-01-03,0.04,0.03,0,-0.02,0,0,32367481.54,2.936477646,2.971105831,2.904157844
2013-01-04,0.04,0.03,0,-0.02,0,0,56850344.49,2.943404327,3.044980537,2.934170127
2013-01-07,0.04,0.03,0,-0.02,0,0,66137991.05,3.033437576,3.042671776,2.927244169
2013-01-08,0.04,0.03,0,-0.02,0,0,50510446.16,2.954946819,2.964181019,2.8626046
2013-01-09,0.04,0.03,0,-0.02,0,0,75265780.62,2.906467532,2.920318723,2.800274112
2013-01-10,0.04,0.03,0,-0.02,0,0,54836113.88,2.844135536,2.857986942,2.807198745
2013-01-11,0.04,0.03,0,-0.02,0,0,55572920.45,2.83490231,2.837210915,2.791039911
2013-01-14,0.04,0.03,0,-0.02,0,0,33103428.53,2.837210914,2.837210914,2.784114314
2013-01-15,0.04,0.03,0,-0.02,0,0,40706020.5,2.80258325,2.80258325,2.74948642
2013-01-16,0.04,0.03,0,-0.02,0,0,36535448.92,2.761028735,2.814125336,2.761028735
2013-01-17,0.04,0.03,0,-0.02,0,0,62889637.58,2.800273629,2.839519031,2.793348035
2013-01-18,0.04,0.03,0,-0.02,0,0,43001842.7,2.827976486,2.827976486,2.77487989
2013-01-22,0.04,0.03,0,-0.02,0,0,33378506.67,2.807198529,2.832592736,2.781804542
2013-01-23,0.04,0.03,0,-0.02,0,0,45678841.11,2.804891124,2.807199729,2.770262926
2013-01-24,0.04,0.03,0,-0.02,0,0,42990158.21,2.791038962,2.825667148,2.777187555
2013-01-25,0.04,0.03,0,-0.02,0,0,42658782.1,2.818741522,2.867221114,2.804890115
2013-01-28,0.04,0.03,0,-0.02,0,0,45752911.82,2.878765058,2.929553055,2.871839241
2013-01-29,0.04,0.03,0,-0.02,0,0,42112115.2,2.899541177,2.906466771,2.837210172
2013-01-30,0.04,0.03,0,-0.02,0,0,31144197.68,2.851061814,2.890307216,2.8349018
2013-01-31,0.04,0.03,0,-0.02,0,0,50956620.73,2.844135783,2.876455588,2.811816198
2013-02-01,0.04,0.03,0,-0.02,0,0,31276743.16,2.853370668,2.864913474,2.830285277
2013-02-04,0.04,0.03,0,-0.02,0,0,55418296.74,2.839518565,2.897232356,2.804890158
2013-02-05,0.04,0.03,0,-0.02,0,0,39775585.87,2.82105035,2.887998343,2.811816152
2013-02-06,0.04,0.03,0,-0.02,0,0,57469795.18,2.802581983,2.871838362,2.786421971
2013-02-07,0.04,0.03,0,-0.02,0,0,47648911.56,2.83951926,2.86260465,2.809508055
2013-02-08,0.04,0.03,0,-0.02,0,0,33271066.54,2.855679274,2.878764886,2.837210872
2013-02-11,0.04,0.03,0,-0.02,0,0,44216891.12,2.878764619,2.918010024,2.85106202
2013-02-12,0.04,0.03,0,-0.02,0,0,30084218.52,2.8626051,2.901850511,2.857988109
2013-02-13,0.04,0.03,0,-0.02,0,0,92741668.51,2.87183907,2.924935889,2.846445073
2013-02-14,0.04,0.03,0,-0.02,0,0,95524832.04,2.816432859,2.941094634,2.781804673
2013-02-15,0.04,0.03,0,-0.02,0,0,79471909.23,2.931860437,2.952637436,2.874146648
2013-02-19,0.04,0.03,0,-0.02,0,0,46950639.29,2.941095406,2.943404011,2.881072997
2013-02-20,0.04,0.03,0,-0.02,0,0,77214208.2,2.908775367,2.954946359,2.848752967
2013-02-21,0.04,0.03,0,-0.02,0,0,62854112.41,2.85337045,2.88569026,2.83028506
2013-02-22,0.04,0.03,0,-0.02,0,0,40084437.49,2.855678541,2.892615334,2.839518749
2013-02-25,0.04,0.03,0,-0.02,0,0,69788773.4,2.897232581,2.920317967,2.834901576
2013-02-26,0.04,0.03,0,-0.02,0,0,52471352.09,2.845325955,2.889457444,2.836035104
2013-02-27,0.04,0.03,0,-0.02,0,0,51338615.38,2.873199103,2.947525929,2.866231018
2013-02-28,0.04,0.03,0,-0.02,0,0,63653098.9,2.917329987,2.98468871,2.905716368
2013-03-01,0.04,0.03,0,-0.02,0,0,41911737.39,2.919652051,2.961460983,2.894102271
2013-03-04,0.04,0.03,0,-0.02,0,0,38067522.08,2.931266152,2.968429555,2.908039136
2013-03-05,0.04,0.03,0,-0.02,0,0,39411625.4,2.956816945,2.977721421,2.942880775
2013-03-06,0.04,0.03,0,-0.02,0,0,36910250.75,2.991657188,3.019529744,2.956816327
2013-03-07,0.04,0.03,0,-0.02,0,0,33885344.66,2.987011474,3.017206796,2.9475253
2013-03-08,0.04,0.03,0,-0.02,0,0,26527572.85,2.970752892,2.991657365,2.956816503
2013-03-11,0.04,0.03,0,-0.02,0,0,32262676.12,2.947525169,2.961461556,2.924298152
2013-03-12,0.04,0.03,0,-0.02,0,0,33458256.13,2.945202942,2.968429961,2.917330386
2013-03-13,0.04,0.03,0,-0.02,0,0,52292248.37,2.959139109,3.010238905,2.931266553
2013-03-14,0.04,0.03,0,-0.02,0,0,41256027.93,2.977720717,2.987011569,2.942880079
2013-03-15,0.04,0.03,0,-0.02,0,0,38293120.59,2.961461439,2.961461439,2.924298037
2013-03-18,0.04,0.03,0,-0.02,0,0,32108112.41,2.91733036,2.942880147,2.894103119
2013-03-19,0.04,0.03,0,-0.02,0,0,38261245.56,2.917331155,2.931267326,2.8755222
2013-03-20,0.04,0.03,0,-0.02,0,0,36658402.19,2.924297511,2.940556441,2.898747511
2013-03-21,0.04,0.03,0,-0.02,0,0,36490922.04,2.915006957,2.919652271,2.880166104
2013-03-22,0.04,0.03,0,-0.02,0,0,25022009.29,2.894103083,2.910362018,2.882489463
2013-03-25,0.04,0.03,0,-0.02,0,0,38971208.2,2.915007052,2.91732982,2.861584498
2013-03-26,0.04,0.03,0,-0.02,0,0,25028899.41,2.889457358,2.905716514,2.87784396
2013-03-27,0.04,0.03,0,-0.02,0,0,27440302.08,2.891780074,2.954493485,2.884811992
2013-03-28,0.04,0.03,0,-0.02,0,0,37593519.85,2.931265213,2.982364986,2.910360751
2013-04-01,0.04,0.03,0,-0.02,0,0,47662761.92,2.973074921,2.973074921,2.861584498
2013-04-02,0.04,0.03,0,-0.02,0,0,39988110.53,2.88481254,2.891780625,2.83371274
2013-04-03,0.04,0.03,0,-0.02,0,0,38011119.76,2.847648707,2.863907641,2.796548913
2013-04-04,0.04,0.03,0,-0.02,0,0,31716764.35,2.808162306,2.854616559,2.798871455
2013-04-05,0.04,0.03,0,-0.02,0,0,59343466.04,2.803517774,2.894103765,2.796549689
2013-04-08,0.04,0.03,0,-0.02,0,0,35159285.89,2.896425641,2.896425641,2.833712231
2013-04-09,0.04,0.03,0,-0.02,0,0,40963273.86,2.889457039,2.954493211,2.868552793
2013-04-10,0.04,0.03,0,-0.02,0,0,41405009.12,2.935910748,2.984687754,2.928942446
2013-04-11,0.04,0.03,0,-0.02,0,0,104319730.4,2.938234355,2.984688832,2.856939464
2013-04-12,0.04,0.03,0,-0.02,0,0,82936148.3,2.980042775,3.072951269,2.954492994
2013-04-15,0.04,0.03,0,-0.02,0,0,46327244.17,3.031143544,3.040434396,2.959139271
2013-04-16,0.04,0.03,0,-0.02,0,0,50462928.11,3.005593111,3.031143118,2.989334177
2013-04-17,0.04,0.03,0,-0.02,0,0,57362607.66,2.987011651,3.014884207,2.952171012
2013-04-18,0.04,0.03,0,-0.02,0,0,43327308.37,2.977720882,2.996302587,2.912684917
2013-04-19,0.04,0.03,0,-0.02,0,0,32615707.65,2.910362087,2.928943791,2.873198679
2013-04-22,0.04,0.03,0,-0.02,0,0,26431137.1,2.917330203,2.949848072,2.894102964
2013-04-23,0.04,0.03,0,-0.02,0,0,40571924.5,2.949847455,3.031142553,2.945202141
2013-04-24,0.04,0.03,0,-0.02,0,0,59903606.7,3.010238522,3.128697036,3.007915754
2013-04-25,0.04,0.03,0,-0.02,0,0,38018439.75,3.119406306,3.13566524,3.091533752
2013-04-26,0.04,0.03,0,-0.02,0,0,34908721.01,3.124051249,3.128696785,3.098501467
2013-04-29,0.04,0.03,0,-0.02,0,0,29029818.98,3.119406502,3.163537992,3.105470113
2013-04-30,0.04,0.03,0,-0.02,0,0,29783250.26,3.158892391,3.198378563,3.137987922
2013-05-01,0.04,0.03,0,-0.02,0,0,36736751.32,3.198378536,3.219282784,3.158892365
2013-05-02,0.04,0.03,0,-0.02,0,0,34817021.65,3.168182618,3.21695963,3.14960092
2013-05-03,0.04,0.03,0,-0.02,0,0,31629361.46,3.2285741,3.244833257,3.209992396
2013-05-06,0.04,0.03,0,-0.02,0,0,23368774.79,3.221605456,3.240187157,3.193732905
2013-05-07,0.04,0.03,0,-0.02,0,0,48226753.77,3.212314701,3.219282784,3.140310663
2013-05-08,0.04,0.03,0,-0.02,0,0,35952753.15,3.17515146,3.247155502,3.16353784
2013-05-09,0.04,0.03,0,-0.02,0,0,61006185.25,3.170506299,3.244833339,3.165860983
2013-05-10,0.04,0.03,0,-0.02,0,0,92686355.58,3.298255434,3.391164171,3.298255434
2013-05-13,0.04,0.03,0,-0.02,0,0,31193236.92,3.354000395,3.367936783,3.293609973
2013-05-14,0.04,0.03,0,-0.02,0,0,48880302.73,3.347031915,3.384195316,3.314514051
2013-05-15,0.04,0.03,0,-0.02,0,0,33707540.58,3.340063764,3.426004182,3.340063764
2013-05-16,0.04,0.03,0,-0.02,0,0,33190468.77,3.409745705,3.444586342,3.386518466
2013-05-17,0.04,0.03,0,-0.02,0,0,33593880.46,3.414390566,3.477103969,3.388840784
2013-05-20,0.04,0.03,0,-0.02,0,0,25442209.86,3.439940868,3.460845116,3.428327249
2013-05-21,0.04,0.03,0,-0.02,0,0,38314625.65,3.466752217,3.497100693,3.427065475
2013-05-22,0.04,0.03,0,-0.02,0,0,51445858.59,3.497099619,3.497099619,3.347690962
2013-05-23,0.04,0.03,0,-0.02,0,0,42180518.96,3.322012909,3.427066204,3.312674863
2013-05-24,0.04,0.03,0,-0.02,0,0,30338654.29,3.396717282,3.424731418,3.357030534
2013-05-28,0.04,0.03,0,-0.02,0,0,29909873.52,3.420062016,3.429400061,3.359364837
2013-05-29,0.04,0.03,0,-0.02,0,0,35880274.83,3.37103796,3.392048621,3.357031001
2013-05-30,0.04,0.03,0,-0.02,0,0,30467158.78,3.366368794,3.450411208,3.357030748
2013-05-31,0.04,0.03,0,-0.02,0,0,61844573.92,3.396717359,3.445742153,3.378041267
2013-06-03,0.04,0.03,0,-0.02,0,0,47597499.04,3.382709884,3.408389674,3.303336393
2013-06-04,0.04,0.03,0,-0.02,0,0,38945585.63,3.394382791,3.455080199,3.357030609
2013-06-05,0.04,0.03,0,-0.02,0,0,49744844.92,3.373371614,3.399051402,3.296332694
2013-06-06,0.04,0.03,0,-0.02,0,0,36521962.88,3.305670484,3.352360701,3.303335917
2013-06-07,0.04,0.03,0,-0.02,0,0,29404842.81,3.350026839,3.394382496,3.336019661
2013-06-10,0.04,0.03,0,-0.02,0,0,24003712.39,3.364034481,3.392048621,3.345358387
2013-06-11,0.04,0.03,0,-0.02,0,0,31734240.29,3.326681182,3.373371399,3.308005095
2013-06-12,0.04,0.03,0,-0.02,0,0,33474641.7,3.324347045,3.352361179,3.261315299
2013-06-13,0.04,0.03,0,-0.02,0,0,25300354.07,3.268317897,3.371036362,3.265983331
2013-06-14,0.04,0.03,0,-0.02,0,0,25274221.13,3.366367889,3.3710368,3.326681149
2013-06-17,0.04,0.03,0,-0.02,0,0,27343600.72,3.375706264,3.413058441,3.357030175
2013-06-18,0.04,0.03,0,-0.02,0,0,52127799.68,3.399050299,3.436402464,3.333683789
2013-06-19,0.04,0.03,0,-0.02,0,0,124178759.9,3.392048154,3.613826899,3.380375542
2013-06-20,0.04,0.03,0,-0.02,0,0,67326221.8,3.436404509,3.441073421,3.347692955
2013-06-21,0.04,0.03,0,-0.02,0,0,76485758.35,3.389713036,3.401385423,3.310339557
2013-06-24,0.04,0.03,0,-0.02,0,0,62194109.29,3.317343972,3.35936529,3.247308516
2013-06-25,0.04,0.03,0,-0.02,0,0,48978091.07,3.33135044,3.338353918,3.284659998
2013-06-26,0.04,0.03,0,-0.02,0,0,62084895.73,3.357029809,3.361698719,3.286994372
2013-06-27,0.04,0.03,0,-0.02,0,0,86531518.8,3.310340234,3.315009145,3.23563565
2013-06-28,0.04,0.03,0,-0.02,0,0,46212635.17,3.27065284,3.31033958,3.228631534
2013-07-01,0.04,0.03,0,-0.02,0,0,21366764.43,3.301002169,3.308005647,3.270653466
2013-07-02,0.04,0.03,0,-0.02,0,0,27456690.44,3.272987294,3.338353595,3.258980118
2013-07-03,0.04,0.03,0,-0.02,0,0,15033966.07,3.261315724,3.338354659,3.261315724
2013-07-05,0.04,0.03,0,-0.02,0,0,19777570.54,3.308005259,3.331350481,3.286994605
2013-07-08,0.04,0.03,0,-0.02,0,0,28066237.76,3.333684659,3.350026402,3.289329007
2013-07-09,0.04,0.03,0,-0.02,0,0,16851907.09,3.315008737,3.345357435,3.305670693
2013-07-10,0.04,0.03,0,-0.02,0,0,22324563.62,3.32434748,3.378041411,3.315009434
2013-07-11,0.04,0.03,0,-0.02,0,0,25683293.11,3.387379453,3.420062503,3.380375752
2013-07-12,0.04,0.03,0,-0.02,0,0,23169715.43,3.408388951,3.450410032,3.396716342
2013-07-15,0.04,0.03,0,-0.02,0,0,21560377.64,3.424731821,3.424731821,3.357030928
2013-07-16,0.04,0.03,0,-0.02,0,0,17408339.32,3.424731056,3.448076279,3.408389534
2013-07-17,0.04,0.03,0,-0.02,0,0,17787429.35,3.429400733,3.441073347,3.401386593
2013-07-18,0.04,0.03,0,-0.02,0,0,36890773.59,3.406054877,3.417727488,3.352360957
2013-07-19,0.04,0.03,0,-0.02,0,0,51459549.96,3.375706134,3.392047655,3.289329171
2013-07-22,0.04,0.03,0,-0.02,0,0,31311024.41,3.35002654,3.380375016,3.308005231
2013-07-23,0.04,0.03,0,-0.02,0,0,26428634.52,3.364033696,3.364033696,3.301001951
2013-07-24,0.04,0.03,0,-0.02,0,0,30440177.23,3.347692174,3.357030218,3.31267434
2013-07-25,0.04,0.03,0,-0.02,0,0,26056819.72,3.315009268,3.373372108,3.291664265
2013-07-26,0.04,0.03,0,-0.02,0,0,24347690.6,3.289328839,3.336019054,3.289328839
2013-07-29,0.04,0.03,0,-0.02,0,0,19226707.19,3.308005095,3.350026402,3.298667051
2013-07-30,0.04,0.03,0,-0.02,0,0,28493735.01,3.319677808,3.408389336,3.317343241
2013-07-31,0.04,0.03,0,-0.02,0,0,28931076.52,3.347692955,3.403721235,3.345358387
2013-08-01,0.04,0.03,0,-0.02,0,0,29732968.89,3.382709166,3.42473047,3.343022429
2013-08-02,0.04,0.03,0,-0.02,0,0,22448796.92,3.410722877,3.452744175,3.387377884
2013-08-05,0.04,0.03,0,-0.02,0,0,19831541.85,3.436403773,3.473755951,3.417727683
2013-08-06,0.04,0.03,0,-0.02,0,0,22125377.51,3.464418574,3.471422053,3.403721161
2013-08-07,0.04,0.03,0,-0.02,0,0,26170342.11,3.392047112,3.443406457,3.389712768
2013-08-08,0.04,0.03,0,-0.02,0,0,37020138.03,3.427065413,3.448076067,3.387378671
2013-08-09,0.04,0.03,0,-0.02,0,0,97046351.56,3.296332776,3.434069097,3.293998209
2013-08-12,0.04,0.03,0,-0.02,0,0,27582629,3.24497268,3.403719621,3.060546179
2013-08-13,0.04,0.03,0,-0.02,0,0,21146594.27,3.35936434,3.38037477,3.338353687
2013-08-14,0.04,0.03,0,-0.02,0,0,88723843.15,3.359364851,3.529784221,3.357030284
2013-08-15,0.04,0.03,0,-0.02,0,0,77491079.53,3.471422098,3.560133652,3.45741514
2013-08-16,0.04,0.03,0,-0.02,0,0,70727370.36,3.525115454,3.595150681,3.518111754
2013-08-19,0.04,0.03,0,-0.02,0,0,42132117.26,3.525115598,3.536787988,3.487763194
2013-08-20,0.04,0.03,0,-0.02,0,0,24953497.92,3.488924703,3.531157892,3.484232251
2013-08-21,0.04,0.03,0,-0.02,0,0,27867474.85,3.486577391,3.531156905,3.477192265
2013-08-22,0.04,0.03,0,-0.02,0,0,13746844.39,3.488924169,3.542888816,3.488924169
2013-08-23,0.04,0.03,0,-0.02,0,0,26117896.2,3.514733212,3.542888816,3.503001971
2013-08-26,0.04,0.03,0,-0.02,0,0,31981627.61,3.512388093,3.526465675,3.503002963
2013-08-27,0.04,0.03,0,-0.02,0,0,29564196.32,3.484231789,3.507694494,3.46076886
2013-08-28,0.04,0.03,0,-0.02,0,0,33971165.01,3.479539114,3.505348157,3.458422522
2013-08-29,0.04,0.03,0,-0.02,0,0,29431222.48,3.460768579,3.498309084,3.451383453
2013-08-30,0.04,0.03,0,-0.02,0,0,40289245.46,3.46780725,3.477192376,3.444344547
2013-09-03,0.04,0.03,0,-0.02,0,0,30333079.91,3.470153049,3.512386221,3.441997676
2013-09-04,0.04,0.03,0,-0.02,0,0,23662949.41,3.463115264,3.517079689,3.458422588
2013-09-05,0.04,0.03,0,-0.02,0,0,18636278.85,3.481885263,3.519425769,3.479538925
2013-09-06,0.04,0.03,0,-0.02,0,0,24161188.07,3.507693979,3.52646423,3.465461026
2013-09-09,0.04,0.03,0,-0.02,0,0,26255126.65,3.519426938,3.549928665,3.510041809
2013-09-10,0.04,0.03,0,-0.02,0,0,31127092.14,3.575736847,3.627355159,3.559312931
2013-09-11,0.04,0.03,0,-0.02,0,0,42211853.91,3.620316377,3.695397395,3.594507109
2013-09-12,0.04,0.03,0,-0.02,0,0,32371182.24,3.667242548,3.730592111,3.667242548
2013-09-13,0.04,0.03,0,-0.02,0,0,17015840.74,3.695397774,3.723553159,3.669588727
2013-09-16,0.04,0.03,0,-0.02,0,0,24657286.69,3.737630661,3.76343993,3.695397476
2013-09-17,0.04,0.03,0,-0.02,0,0,17965429.19,3.723552764,3.751708146,3.707128848
2013-09-18,0.04,0.03,0,-0.02,0,0,28573697.88,3.723552117,3.76343918,3.704781866
2013-09-19,0.04,0.03,0,-0.02,0,0,24248130.99,3.770478199,3.777517212,3.721206228
2013-09-20,0.04,0.03,0,-0.02,0,0,37936154.73,3.747015911,3.770478619,3.697743934
2013-09-23,0.04,0.03,0,-0.02,0,0,28901445.3,3.702436161,3.73293788,3.648471735
2013-09-24,0.04,0.03,0,-0.02,0,0,24478277.2,3.671935001,3.697744273,3.650818629
2013-09-25,0.04,0.03,0,-0.02,0,0,24843118.21,3.676626367,3.716513206,3.660202454
2013-09-26,0.04,0.03,0,-0.02,0,0,15856564.54,3.697743272,3.704782061,3.655510093
2013-09-27,0.04,0.03,0,-0.02,0,0,16187298.85,3.648471636,3.678973355,3.634393834
2013-09-30,0.04,0.03,0,-0.02,0,0,24148823.56,3.617970052,3.676627154,3.59685346
2013-10-01,0.04,0.03,0,-0.02,0,0,24184626.03,3.655510383,3.671934299,3.627355002
2013-10-02,0.04,0.03,0,-0.02,0,0,17265175.66,3.610930674,3.66020264,3.610930674
2013-10-03,0.04,0.03,0,-0.02,0,0,46538263.78,3.64847221,3.681320047,3.592161439
2013-10-04,0.04,0.03,0,-0.02,0,0,26235955.02,3.603892056,3.688358421,3.594506929
2013-10-07,0.04,0.03,0,-0.02,0,0,18108635.2,3.643778901,3.683665746,3.625008647
2013-10-08,0.04,0.03,0,-0.02,0,0,30975791.62,3.648471451,3.700089758,3.599199481
2013-10-09,0.04,0.03,0,-0.02,0,0,29393284.36,3.650818384,3.653164498,3.552274427
2013-10-10,0.04,0.03,0,-0.02,0,0,23812546.26,3.596853593,3.620316524,3.571044548
2013-10-11,0.04,0.03,0,-0.02,0,0,22770473.76,3.554620286,3.599199809,3.542889045
2013-10-14,0.04,0.03,0,-0.02,0,0,17754452.7,3.571045315,3.634394884,3.571045315
2013-10-15,0.04,0.03,0,-0.02,0,0,22250077.97,3.634393728,3.655510319,3.613277137
2013-10-16,0.04,0.03,0,-0.02,0,0,22383477.58,3.636740525,3.674281037,3.632047849
2013-10-17,0.04,0.03,0,-0.02,0,0,22729985.61,3.632047419,3.676626939,3.632047419
2013-10-18,0.04,0.03,0,-0.02,0,0,27177868.05,3.660203304,3.72120652,3.6461255
2013-10-21,0.04,0.03,0,-0.02,0,0,20778388.74,3.754054319,3.756400657,3.707128685
2013-10-22,0.04,0.03,0,-0.02,0,0,19120875.15,3.718859946,3.72120606,3.667241639
2013-10-23,0.04,0.03,0,-0.02,0,0,26873982.75,3.693051212,3.693051212,3.625008981
2013-10-24,0.04,0.03,0,-0.02,0,0,25192600.76,3.646125569,3.6695885,3.603892383
2013-10-25,0.04,0.03,0,-0.02,0,0,35214409.48,3.629701167,3.632047281,3.564005059
2013-10-28,0.04,0.03,0,-0.02,0,0,41983838.18,3.571044028,3.587467944,3.519425722
2013-10-29,0.04,0.03,0,-0.02,0,0,41336853.68,3.564005357,3.580429497,3.531157523
2013-10-30,0.04,0.03,0,-0.02,0,0,21739906.45,3.585122264,3.601546405,3.540542961
2013-10-31,0.04,0.03,0,-0.02,0,0,31258787.73,3.575737079,3.601546349,3.556966823
2013-11-01,0.04,0.03,0,-0.02,0,0,21964092.3,3.582775892,3.596853471,3.554620286
2013-11-04,0.04,0.03,0,-0.02,0,0,43714226.89,3.592161213,3.592161213,3.470154327
2013-11-05,0.04,0.03,0,-0.02,0,0,45003930.14,3.456076184,3.48892424,3.418535677
2013-11-06,0.04,0.03,0,-0.02,0,0,21101878.39,3.472500391,3.498309434,3.437305996
2013-11-07,0.04,0.03,0,-0.02,0,0,58931060.54,3.484231717,3.493616844,3.406804366
2013-11-08,0.04,0.03,0,-0.02,0,0,78265459.18,3.519426103,3.662549351,3.5053483
2013-11-11,0.04,0.03,0,-0.02,0,0,31712275.78,3.636739942,3.690704363,3.629701154
2013-11-12,0.04,0.03,0,-0.02,0,0,33673679.14,3.697742955,3.718859543,3.646124654
2013-11-13,0.04,0.03,0,-0.02,0,0,35459483.16,3.678972588,3.789247751,3.671933577
2013-11-14,0.04,0.03,0,-0.02,0,0,32815715.04,3.77751796,3.829136056,3.775171622
2013-11-15,0.04,0.03,0,-0.02,0,0,47983528.61,3.819751007,3.824443235,3.756401223
2013-11-18,0.04,0.03,0,-0.02,0,0,33771270.8,3.711821575,3.744669635,3.693051319
2013-11-19,0.04,0.03,0,-0.02,0,0,21907244.74,3.684744402,3.717770361,3.63756462
2013-11-20,0.04,0.03,0,-0.02,0,0,21701651.19,3.644641062,3.654077017,3.580948421
2013-11-21,0.04,0.03,0,-0.02,0,0,22633406.66,3.592743009,3.623409917,3.576230145
2013-11-22,0.04,0.03,0,-0.02,0,0,16815238.1,3.621051699,3.621051699,3.573871694
2013-11-25,0.04,0.03,0,-0.02,0,0,26304461.3,3.580949133,3.6635137,3.580949133
2013-11-26,0.04,0.03,0,-0.02,0,0,79819715.64,3.69889814,3.729565052,3.675308139
2013-11-27,0.04,0.03,0,-0.02,0,0,19210752.9,3.687103513,3.715411382,3.66351351
2013-11-29,0.04,0.03,0,-0.02,0,0,12395554.65,3.703615589,3.713051544,3.656435817
2013-12-02,0.04,0.03,0,-0.02,0,0,39622023.53,3.665872126,3.741359769,3.658795216
2013-12-03,0.04,0.03,0,-0.02,0,0,30792824.15,3.71541108,3.764949903,3.689462258
2013-12-04,0.04,0.03,0,-0.02,0,0,52265557.33,3.703616445,3.772027187,3.694180489
2013-12-05,0.04,0.03,0,-0.02,0,0,28805955.51,3.772027121,3.772027121,3.698898515
2013-12-06,0.04,0.03,0,-0.02,0,0,29779682.47,3.748436624,3.748436624,3.639923033
2013-12-09,0.04,0.03,0,-0.02,0,0,40824657.53,3.649359152,3.661154152,3.580948421
2013-12-10,0.04,0.03,0,-0.02,0,0,55560617.91,3.588025386,3.687103028,3.583307296
2013-12-11,0.04,0.03,0,-0.02,0,0,43891218.01,3.677667422,3.682385288,3.628128596
2013-12-12,0.04,0.03,0,-0.02,0,0,27418924.9,3.62341026,3.642282171,3.557358572
2013-12-13,0.04,0.03,0,-0.02,0,0,19562177.46,3.571512411,3.59746123,3.538486456
2013-12-16,0.04,0.03,0,-0.02,0,0,25182380.67,3.545562851,3.578588801,3.543204032
2013-12-17,0.04,0.03,0,-0.02,0,0,29048858.98,3.545563571,3.573871437,3.51489666
2013-12-18,0.04,0.03,0,-0.02,0,0,45171002.05,3.571512881,3.621051707,3.526691921
2013-12-19,0.04,0.03,0,-0.02,0,0,27399854.8,3.609255668,3.632845439,3.585665672
2013-12-20,0.04,0.03,0,-0.02,0,0,40491891.18,3.635204833,3.703615558,3.625768879
2013-12-23,0.04,0.03,0,-0.02,0,0,17864417.68,3.722487688,3.753154598,3.691820778
2013-12-24,0.04,0.03,0,-0.02,0,0,8435810.843,3.743718341,3.743718341,3.694179525
2013-12-26,0.04,0.03,0,-0.02,0,0,17901722.65,3.746077504,3.757872503,3.687102732
2013-12-27,0.04,0.03,0,-0.02,0,0,22358709.02,3.715411293,3.724847249,3.694180335
2013-12-30,0.04,0.03,0,-0.02,0,0,26301494.1,3.720129643,3.769668248,3.715411552
2013-12-31,0.04,0.03,0,-0.02,0,0,24986953.73,3.774385666,3.797975666,3.750795665
2014-01-02,0.04,0.03,0,-0.02,0,0,27563902.9,3.755513756,3.769667576,3.70833398
2014-01-03,0.04,0.03,0,-0.02,0,0,27483362.17,3.748436549,3.755513458,3.684743687
2014-01-06,0.04,0.03,0,-0.02,0,0,43396943.39,3.734282776,3.774385641,3.698898
2014-01-07,0.04,0.03,0,-0.02,0,0,35321030.28,3.783822119,3.821565942,3.757873071
2014-01-08,0.04,0.03,0,-0.02,0,0,32661421.64,3.821565615,3.878181345,3.807411345
2014-01-09,0.04,0.03,0,-0.02,0,0,30963660.98,3.800334771,3.807411456,3.703615947
2014-01-10,0.04,0.03,0,-0.02,0,0,23155239.4,3.727205734,3.753154553,3.677666915
2014-01-13,0.04,0.03,0,-0.02,0,0,25787721.03,3.710692624,3.734282623,3.616333077
2014-01-14,0.04,0.03,0,-0.02,0,0,25628329.37,3.642282106,3.743718794,3.625769241
2014-01-15,0.04,0.03,0,-0.02,0,0,18550730.38,3.753154131,3.790897945,3.736641268
2014-01-16,0.04,0.03,0,-0.02,0,0,23384151.79,3.776744397,3.795616306,3.760231308
2014-01-17,0.04,0.03,0,-0.02,0,0,36074745.67,3.788539404,3.833360359,3.748436764
